,rating,review,name,address
288,4,"Whether you will like this place depends completely on what you're looking for.What this place is: - A tiny outdoor beer garden with a pub-in-a-park atmosphere; some tables have umbrellas, others don't. Board games copious.- Baby quotient significantly higher than the average brewery. Lots of toddlers running around, kids on tricycles, a few dogs here and there (there were 2 very sweet and well-behaved Goldens there during our visit). - Can be crowded; seating not guaranteed - if you don't mind finding a corner to stand in for a bit until seats open up, then you're good.- They have tasty Slumbrew beer on tap, served in plastic cups. Selection varies: be flexible about your options in order to have the best time. Current Slumbrew options are available in 4-pack cans for purchase, too.- Very, very casual. Very casual. Did I say casual? Like a bar in someone's backyard. Service is on par with the atmosphere. If you go with that in mind, you'll have a good time.What this place isn't:- A reserved-seating, table-service place that can guarantee a certain experience for you and your group. Don't like little kids running around, dogs, or a super-casual atmosphere? This probably isn't the place for you.- A traditional bar. You can run a credit card tab, but still need to go stand in line again to order every round.- A restaurant. Don't come here to eat, come here to drink. The food is overpriced, microwaved, and not good. If you need a bar snack, that's one thing, but this isn't the place to go for a meal.Personally, I had a great time and really enjoyed this place. The casual, friendly atmosphere made it feel more like a traditional British pub than an American bar, but with cold IPA's, sunshine, and Connect Four instead of warm ale, wood paneling, and darts. There's a specific audience for this type of place, and it will do very well.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
289,2,"Came here last night for a date. The date itself was great, but our time at Slumbrew was unfortunately sub-par.We knew the bar was outdoors, but we did not expect that only around 3 of the tables would have umbrellas, or that getting those tables would be near impossible. It started sprinkling just after my date and I ordered. Since we wanted to sit down and enjoy our food, we decided that a little light rain wouldn't turn us away. Besides, the staff would surely bring out extra umbrellas or a tarp, right?WRONG. The staff did nothing about the rain. They remained in their covered kitchen, leaving the paying customers to fend for themselves. Did they fail Customer Service 101?The food and beer themselves were pretty good. We ordered the soft pretzel and the turkey sandwich with mac n' cheese on the side. I loved the soft pretzel, which came with nacho cheese and dijon mustard for dipping. The sandwich was a standout because of the delicious bread (they source from Iggy's!). I expected the bread to be chewy because of its thick crust, but it was perfect. The mac n' cheese was good insofar as pasta and cheese combos never fail. Nothing stood out about it, though.The rain eventually got to be too much to tolerate. We ended up leaving early to catch a movie. I wanted to eat more food, but soggy pretzels are not very delicious. :/",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
290,1,"We ordered empanadas and waited 30 mins before going up to ask why they were taking so long. Went up to the guy and they said they forgot about them. No apologies or anything. Unacceptable. We asked for a refund and even that took 10 minutes. He said he voided it but he seemed like he didn't know what he was doing. And again, no apologies. So ridiculous.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
291,3,"I went here this weekend to try some of the local beers on tap with my gf. Before visiting, I had went on the website and saw a special that was going on - buy two beers get the pretzel app for free! AWESOME! When ordering our beers, I asked the lady working the cash about the deal. She seemed annoyed by the question and quickly responded with ""we don't have that, those are random"". Her tone and lack of detail appeared that she just didn't want to go through with the effort to do the special. I proceeded to ask more about the special and she gave very little help, not even explaining that the deal had just passed or that it was done on a specific day. I felt awkward after asking. But we finished our order and I went online to verify that this special was in fact not available any more. Overall the beer was tasty and the atmosphere was relaxing (outdoor seating with music). However, I rated this down one star because of the customer service.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
292,3,"Weird. That's all I'll say. Poorly built tables and chairs barely able to support a normal human being strewn in the midst of a concrete tiled floor with shipping containers acting as rooms. All inside a big white party tent. It is almost like the twilight zone.And then there are the hipsters laughing raucously On a Friday night while playing scrabble and in large groups wearing hats and overcoats.Weird.The chef bellows into the crowd, completely muffled by the yelps of joy, ""the salmon is ready."" The industrial heat blower kicks on and starting pumping gaseous smelling warmth into the space.Did I say weirder? One container houses several rows of kegs not ready for consumption. Double glass doors swing open and shut but don't match the decor. Signs stand high advertising for your next corporate get together. Weird, son.There's an entire container devoted to selling t shirts.A beer garden menu has no sausage on it.One half of the tent floor is exposed dirt concealed by giant cattle watering tubs with fake plants.It's so weird, but definitely not cool, that I'll end there.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
293,5,"Stumbled upon this place while looking for post-Legoland dinner with my 8 year old, who's only interested in hotdogs. This place advertises itself as a family-friendly beer garden, and that's completely true from what I saw. Great beers on tap. I had the imperial red (lobstah killah), which was so good that I bought a 4-pack. They had self-serve water and a good variety of drinks for kids or non-drinkers (juices, milk, sparkling sodas). I had the beer cheese soup, which came piping hot and served with a soft pretzel floating on top. It was incredible. I also got the antipasto salad, which was peppered with pickled, spicy vegetables and served with a tasty homemade vinaigrette. It was more than enough food for me. My kiddo had two hotdogs that liked good, if you're into hotdogs (he loved them).The atmosphere was great, too. They have a ton of board games and even toys for young patrons that my 5 yo (and younger kids) would've enjoyed. The staff was super friendly, stopping by to talk with my son while I was using the (very clean) bathroom. Ultimately, I would totally spend a lot of time here if I lived in the area. I'm already trying to figure out how top spend a few more days of my vacation paying Risk and drinking fabulous beer here with my family.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
294,3,"Found on Yelp after we went shopping at BBB. Good for what it is - a small, randomly located, quirky beer garden with decent beer. Â And lots of board games. Â But the food is mediocre and overpriced, it is indeed small as far as beer gardens go, with lackadaisical service. Â We were there on a Sunday at around 1 and it wasn't that crowded - easily got a table in the shade - and food came quickly. Â Surprised there weren't more people there. Â Wouldn't go out of my way to visit, but if you're out shopping, need a break and it's nice out, go for it.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
295,4,"We live in Charlestown and have probably been here at least 2 dozen times over the last few years with our 3 year old and now baby. Our eldest loves it for the Toy room and begs us to go, and we love it because beer. And also cool staff.Such a unique and cool concept to have a kid friendly beer garden. We asked the question whether they would continue to be kid friendly with a toy room, and were basically told ""no"" by one of the bartenders.If that's the case unfortunately I doubt we will return. The beer is good, but doesn't hold a candle to trillium, nightshift, mystic, aeronaut, idle hands, lord hobo, you get the point. The one thing that made them special is now gone.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
296,5,Grand reopening today! Brewing on site as well as draft and cans from the main taproom at Boynton Yards! Outdoor and INDOOR seating! Hurrah! Hurrah! Hurrah!,American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
297,5,"I love this place. It's great year round and you can bring your dog!! During the winter it is covered with a large heated tent, you do not feel like you are outside at all. They have live music and board games. This place is also kid friendly (which can be annoying at times but it's not too bad). I have had their pizza, hot dog and pretzel which were all good.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
298,5,"I really enjoyed this funky, outdoor place where you can sit, drink, and watch people. Dog friendly (max 3 dogs in the garden). Their beer selection is excellent for everyone including IPA and fruity beer lovers. My favorite was Levity.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
299,2,"Eh, the food is not great and the service is pretty terrible. Music is loud, seating is cheap and rickety. The three dog rule is weird (only 3 dogs on the patio). Do not order the pizza - it was really terrible. Belgium trippel is decent and the pretzel is a pretzel.",American Fresh Beer Garden,"301 Canal St Assembly Row Somerville, MA 02143"
300,5,"My sister and her husband were in town to see what this city I love so much has to offer, so I decided to show them! We parked a block away and braved the rain as we and made it over to this beautiful cafe where there was a massive line outside. I headed inside and was greeted by Mike who smiled and asked if I needed a table. I told him yes and that it was three of us, he asked if everyone in my party was present and we were, so he sat us right away. The inside of this place is small enough to be called a cafe but big enough that we didn't feel cramped and we weren't bumping into each other. The layout of the tables offer great space for moving or getting up for drinks (which are self serve for most). Overall we were quite comfortable at our table. The service was great as our server was kind and asked clarifying questions making sure she got our order right. It was quite busy this Saturday morning but we didn't feel rushed at all and the other servers seemed to be working seamlessly with each other to get the job done. Our food arrived and my pancakes (banana chocolate chip) were still smokin' hot! Literally steam was coming off of the pancakes as I lifted them layer by layer!! So delicious so filling and mouthwateringly good!! My sister got the famous macaroon and coconut French toast and I have no idea what my brother in law got but it was all so delicious!! I must add that I took a trip to the restroom and I'm always afraid to use public bathrooms but this bathroom was incredibly clean! It's tucked right next to the kitchen so I was relieved to see that it was clean even on a busy day! I want to thank Mike so much for the warm welcome and the fantastic greeting that is going to have me coming back for many years to come. I appreciate the chef for putting his best foot forward and making a delicious meal that warmed my belly and my heart, and to the servers who were so kind and efficient your hard work never goes unnoticed. And last but not least to all of you wonderful people who made it to the end of this review I see you and I thank you! xoxo",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
301,4,"Went to Ball Square Cafe for some brunch on Saturday. The place tends to get packed but thankfully we didn't have to wait too long to get seated inside (two people). I've been here before and have really enjoyed their pancakes and sandwiches on a croissant. To start we ordered the cappuccino which was alright, not the best quality espresso and I'd probably opt for the refill drip coffee next time. For our actual meal we got a side of bacon, eggs Benedict in English muffin with artichoke hearts (a super interesting menu item), and the glorious morning sandwich on a croissant which consists of fried egg with avocado, tomatoes, and onions. The bacon was super crispy and really tasty. The eggs Benedict were alright, I wouldn't order again as it's not really my cup of tea and I'd maybe go for their banana chocolate chip pancakes which are amazing!!! The sandwich was really tasty even though it was a bit greasy at the bottom. Overall it's a solid crosandwich !I really like this cafe and would probably order the same sandwich but this time try another type of pancake or one of their French toast options. The staff is super friendly and really attentive. We didn't have to wait long for the food either !",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
302,4,"Love the almost sphere. Very relaxing. Self serve beverage center. I would definitely recommend the Famous coconut macaroon French toast. Servings are very big, but you can get half orders!!! Husband hand the Mexican omelette, which had no meat in it. Over the top on cilantro, so maybe ask to hold that back a little. He said the cornbread muffin was the best he ever had. Tried the banana stuffed french toast. It was good but nothing compares to the FCMFT they serve. I had a half order of the pepper and corn beef hash Benedict. I personally was not a fan of the hash, a little to mush for me, but that is just me. Definitely will be back to bring my mom when she comes to visit so she can try the FCMFT and I can try a different benny.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
303,4,"I love this little hole in the wall cafe, the customer service is always great and energetic. It's a very small place, so if you go at the wrong time you will be waiting in a line outside for a table to clear (Saturday and Sunday mornings are rough)! When I go I usually try something different or a friend and myself will order two completely different meals and try each other's food. They have good pancakes and waffles and they offer turkey and veggie sausage, which is great because a lot of breakfast spots only offer pork. Their eggs always taste fresh, scrambled, omelet or however you order them. They have a section in the back near the kitchen where you can go up and get coffee and tea and other other drinks, and there's a huge variety for the coffee lovers. I love this restaurant, I go often.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
304,3,"Overhyped.We arrived around 10am on Saturday and there was a line outside. We waited for about 15 minutes to be seated which was not bad. Self-served coffee or other beverages in the back with many selections. I had French roast and almond roast, tasty.The famous coconut French toast 2/5: very disappointing. It's the hardest French toast I've ever had! Not fluffy at all. The coconut flavor was just normal stuff.Asparagus and prosciutto Benedict 3/5: okaySweet potato fries 3/5: okay, a little soggyBusy and crowded place. Food were mediocre. Not a fan.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
305,5,"Super friendly service, plenty of gluten free options for celiac allergy patrons, great coffee, classic diner meal feels. I'll go back for sure.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
306,4,"This is probably my new favorite brunch spot in Somerville! Love the self-serve drinks concept. Happy with the choice that my friend and I made for food. We shared the corned beef hash egg Benedict with the in-house grilled mashed potatoes (I believe it's called Omar fries?) as well as the banana nutella french toast. Both of them were scrumptious: definitely enjoy the moderately sweet, non-cloying french toast and the tasty homemade corned beef hash on an egg Benedict. I would definitely come back to check out their other menu items! Tip: You can order a half-portion for some of the dishes. Be sure to look / ask for it!",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
307,3,"There's always a wait on the weekends for brunch. For a party of 2, we waited around 15 minutes. There was a party of 4 in front of us who came in when we were almost done with our food. Be prepared to wait or come as a party of 2!There's ""all you can drink"" coffee, but honestly I only got up once to get my coffee. If you don't want to get charged the ""all you can drink"" price, get the paper cup and not the mug. Sweet pepper and corned beef hash eggs benedict ($17): Hollandaise sauce was unnaturally yellow and corned beef hash was very mushy, like it was mixed in the blender. Fit for a queen/king ($12.50): perfect for anyone who wants sweet and salty for breakfast. My partner ordered fried eggs with bacon and french toast. The french toast was picture perfect, but it was dry. One side of the french toast was dipped in the batter, but the other side wasn't. Very strange.Note: their home fries are grilled mashed potatoes, not roasted potatoes. I've been here before and BSC does a good job with the basics. I would not recommend the eggs benedict though. Our server was friendly and attentive, but not overbearing. Overall, food was alright and overpriced.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
308,5,"Amazing. Be prepared to wait in line, but the line goes by fast! Even if you're in line everyone in the party needs to be there, or else they'll skip you. There are menus outside of the restaurant so look at the menu before going inside. You can also make yourself a cup of coffee as you wait.We ordered as soon as we got to the table, and our food came in just 5 minutes!Whatever you order, you NEED to try the coconut macaroon french toast. You won't regret it.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
309,5,"Truly had an incredible time here - I have a severe gluten allergy and it's usually tough to find breakfast places that can accommodate my dietary needs. Ball Square did JUST that.They have gluten free toast, English muffins, and even pancakes and waffles! I was baffled when I saw these options on their menu. The waitress was very sensitive to my needs and made sure I received a dish that I could eat (and enjoy!).My boyfriend and I ordered the French toast, the Moroccan eggs, a breakfast sandwich on a croissant, diced potatoes, and a side of French fries.The Moroccan eggs were amazing! As was the French toast. The French fries and the potatoes were also amazing (even though they were just sides!). Everything here is delicious, the servers are attentive, and the bottomless self-serve fresh OJ & coffee can't be beat!This place is very cozy and small, so you might wait a bit outside on the weekends, but they're very good about getting your food out quickly, so the wait is never too long!Will definitely be coming back.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
310,5,"Ball Square Cafe & Breakfast is the best breakfast bite in Greater Boston. Hands down. Feet down. Everything down. In the dead of winter you will find a line of people standing outside; huddled under the overhead heater... sipping cups of coffee as they wait. Seriously, it's that good.This trip home was cold; super cold even for Boston. Did that mean a shorter line? Nope. At one point I counted 16 people waiting. The ones that had been there before (or before Mike came out to tell everyone) all had steaming cups of strong coffee in hand. The java is self-serve. So while you wait just pop in and pour yourself a mug. It really helps.Once seated inside the small, well Tetrised space, you will get a menu filled with the best breakfast items you will find. All the omelets and egg dishes are served perfectly. The waffles and pancakes are light and tasty. The fruit is always copious and fresh. The Orange juice is always freshly squeezed. They even make their own veggie sausage.I always get omelets. This time I opted for the Mexican. Its 3 eggs stuffed with avocado, jalapeÃ±o peppers, tomatoes, scallions, cilantro and cheddar cheese. On top of that is a healthy dollop of sour cream. It's served with a grilled corn muffin. I got the side of grilled mashed potatoes and the veggie sausage.To say I left stuffed was an understatement. Stuffed full of goodness to be exact.Owner/ManThatKeepsItMoving Mike is always on hand with a smile and a hug for everything. Explains the simple rules and makes sure everything that comes out is the Ball Square Standard. So come get in line and get ready for a true treat.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
311,4,First time here visiting Boston. Food and service were great. Definitely recommend this as a go to.,Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
312,5,"I got the Moroccan Eggs and a side of French toast! Highly recommend both. My favorite was the French toast. The Moroccan eggs we're good--I for over easy and I got it. I added mushrooms, which was an excellent choice. The grilled mash was really good with the veggies. I ordered take out to avoid the line at 9:30 on a Saturday and when I picked it up there was a short line and looked like it was moving fast.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
313,2,"For the first time in a really long time I'm finding myself leaving very upset from this place.I brought up 2 problems with my brunch to my waitress, my Belgium Waffles were almost burnt, they tasted dry and almost oily, not soft fluffy as usual, i think it was left on the press after the timer was done, my eggs Benedict were way too over cooked, and I'm sorry but that's not Ok when you are paying $70 for breakfast. When I politely notified my server she just shrugged and said ""hmm OK.. sorry""Still I could not bring myself to leave a bad tip. 20% as usual.The only reason why I wanted to leave a review was because I understand that food can easily be over or undercooked sometimes, but I think a servers genuine attention and kindness isn't replaceable.I've been coming here most Saturdays or most Sundays for quite sometime and we still don't mind the wait. One of the owners even gave me one of their shirts one day after I came in from a workout.Now I'm afraid as they are getting busier and busier they are paying less attention to the food as it leaves the kitchen. Which was never the case, we always had everything prepared perfectly. Which makes me sad leaving a review only after a bad experience.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
314,5,"Everything you want in a brunch spot is here at Ball Square. The omelet I ordered was HUGE. The potatoes were yummy, plus service was great. Wish the place was bigger though because there was a wait and we had to stand outside when it was raining out so that wasn't super pleasant, but overall, great brunch spot if you have some time to potentially wait for a table.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
315,5,"Best brunch place thus far... greeted by Mike (the owner), who explained the menu and showed us their best entree, brought us cappuccinos while we wait. We waited 20 minutes, but it was well worth it. The coconut French toast and Mexican omelet was on point. The staff was amazing as well. I will definitely go back and will recommend this place to all my friends and family.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
316,4,"This a hole in the wall place but don't let that deter you from coming! When it comes to drinks you serve yourself, so with coffee/tea/water you grab that on your own. A server comes by to take your order though! I mixed two types of coffee, the hazelnut one and donut blend and it was very good. They also have different types of sweetener and cream. Mario I believe was helping us. He told me that they do half orders of everything they offer which is really neat! So if you're looking for a smaller portion or want to try multiple things this is the perfect place for that!I tried a half order of the coconut French toast it was really good! I have never tasted anything like it before! Apparently this is one of their signature dishes. The texture was perfect and it was very sweet! Oh also, the half orders are like a whole portion, so keep that in mind when ordering. I also ordered a half portion of their banana/Nutella French toast too and I unfortunately couldn't finish it because I was SO full.",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
317,5,"Brunch here was amazing! We had to wait in line for about 40 minutes at 11 am on a Saturday but they were efficient inside without making customers feel rushed while eating. The drinks were self serve (including water) and the atmosphere was a little bit tight between tables but it was worth it for the delicious food. The portions were really big and the food was all cooked to perfection. I also got an iced latte with my meal that was really good.Would highly recommend coming here for brunch, just be prepared to wait in line!",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
318,5,Amazing!!! Not a breakfast fan but they have the best! First time in and it was well worth it.. Food looks at taste great! Omelette was huge and tasty the potato mash is to die for! Will be back!!,Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
319,5,"COCONUT MACAROON FRENCH TOAST.This was one of the best French toasts I've ever had - it actually reminded me of a coconut macaroon cookie! Perfectly toasted on the outside and pillowy soft on the inside. The toasted coconut added a nice sweetness and crunch to it. Together with the raspberry sauce and mascarpone, it was absolute breakfast n i r v a n a !! Seriously, why is this dish not featured on any of those ""100 Must-Eat Dishes Before You Die"" or ""Greater Boston Must Eat"" lists?! By the way, you can order this in full-size or half-size (side) - perfect if you want a side of sweet with your savory breakfast main. I sound like a dude talking about his main chick and his side chick, oops.Also tried the ""Our Favorite Plus"" breakfast plate and the mushroom omelet - both just as satisfying and good portion as the ones from my fave local diner. We're not coffee drinkers but we loved that they offered Mighty Leaf tea. Oh, don't forget to substitute your toast with a GRILLED MUFFIN (blueberry or corn) - game changer.Don't let the long line deter you away - I promise you: the French toast alone is worth it. Besides, you can peruse the long menu while you wait in line. Yes, you might be tempted to break through the window in hangry rage (don't do that). Just be patient...and you will be rewarded with brunch bliss with quick, friendly service, too!",Ball Square Cafe & Breakfast,"708 Broadway Somerville, MA 02144"
320,5,"I chose this restaurant for my dad's birthday. First of all, it's a cute, little restaurant, and there were mostly couples there (we were a family of 4). Street parking is easy right outside the restaurant.The menu is really tiny since it's meant to be more of a place for wine and small bites. We probably ordered most of the menu. Everything was delicious and nicely plated, especially the asparagus dish, which isn't something I normally order. The service and wine of course was great too!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
321,5,"I recently had the chance to attend a graduation party at Spoke and am so glad that this was the spot. Mary and her team run a fantastic operation. Â The wine list was impressive, the food was on point, and the staff couldn't have been more helpful. Â The bean dip, squid salad, charcuterie board, cauliflower, and gnocchi were all favorites of mine. Â You really can't go wrong with any of the items on the menu. Â The restaurant space is narrow, but made for a great spot to get together with 50 or so family and friends. Â Very manageable for that size crowd. Â Overall, Spoke lived up to all the hype and exceeded expectations. Â I look forward to coming back next time I'm in the area. Â Check it out, you won't be disappointed.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
322,5,Went with a group of friends this past weekend and had a great time. This little gem is located in the heart of Davis Square. Its very small place so you absolutely need a reservation. All the food we got was incredible the bean dip and the duck dish were our favorite but everything was amazing. The wine list is massive but our server was very knowledgable so she gave us great suggestions. Can't wait to have an excuse to go back here!!!!,Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
323,5,"Lovely place. Cozy. A few outside tables. I had the Carignan and the Grenache, and both wines were absolutely excellent. The gnocchi with morels and peas were yummy, too. Service was friendly, courteous, Â and they knew their wines. That's how staff in a wine bar should be!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
324,5,"After living around the corner from this restaurant for 6 months, I finally made it here! It was worth it!I was able to try 5-6 tapas style dishes, and all of them were quite an experience. The highlights we're the pear salad, lamb tartare, and smoked butter bean dip.The pear salad had sweet beautifully rolled pears in the shape almost like a flower. They were hidden under a blanket of greens and perfectly toasted macadamia nuts. Yum!The lamb tartare was the best tartare I've ever had. It was seasoned perfectly!The smoked butter bean dip was the simplest dish. The smoked flavor was definitely present, and this was super addicting. My date and I went through this dish in about a minute. It was THAT good.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
325,3,"Ive been dying to go here for YEARS and was super underwhelmed. I think our biggest mistake was that we came here with five people. The plates are SMALL so we literally each got one bite of every dish. I guess that one bite was good though. You're also going to be spending a pretty penny. The dishes are super small for the price. I'm also not a big wine person so I got a cocktail, not sure if the wine here compensates for the small plates but maybe it does. Definitely come here with max one other person.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
326,4,"Fast and friendly service! The waitress gave us recommendations for drinks and she was very patient while waiting for us to make our decisions! I got the Garden Level - rye, amaro, citrus and mint. IMy friend had The Slip - tequila, banana, amaro and coffee bitters! It smelled like a banana, but tasted like smooth, velvety chocolate. I will definitely be back for this! The atmosphere of the restaurant is cozy and warm - they have a gorgeous wall paper and dim lighting. For a large group (~5-7) there is a small couch section or they have high top tables that can be moved. The bar area is light with small candles and faces a beautiful/well stocked bar!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
327,5,"I was so bummed when this place temporarily closed last year, and was elated when they reopened a couple of months ago! If the space alone doesn't do it for you (so cozy and quaint), the food and drinks certainly will! My favorite bevvie right now is A Little Influence. Such a great drink and if you're into mezcal! I came here last week with a friend, and I've turned her into a fan, too!For dinner we split the Black Garlic Linguini and the Bass special they had. You had a choice between the shoulder or the head, we went with the shoulder cut. It was delish! They served it with some kind of purÃ©e as well which was outta this world. Super excited to live walking distance from this place, and super excited they are open again",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
328,4,"A nice little spot with some interesting menu choices. It can be a bit pricey for what you get, so I usually find it better for an after-dinner stop-in or more of a light meal.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
329,4,"Had a delicious small plate at Spoke. Â It sounded so odd, but when it came---omg, it was so good. The flavors! With it, I had a glass of rose. Â The service was excellent. Â The place is small, and it did get noisy as more and more people packed in. Â Not a huge meal, but definitely imaginative and---did I say?---delicious.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
330,5,"No doubt the best restaurant in the Davis Square area. If you are looking for great ambiance, an incredible and eclectic wine menu as well as shockingly good food, Spoke is the spot. Â Every time I have been to Spoke, I have discovered something new and exciting, weather it was a cool new orange wine, a delicious pasta with hard to find local and fresh ingredients or just some great neighbors to have a conversation with. The hospitality has always been a major plus, but the menu: always changing, adventurous and unique is reason to keep coming back. Ask your server what their favorite wine selection that day is, as everyone is informative welcoming and eager to open your mind the new thing, y'all!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
331,5,"I had the Rhubarb dessert and the chocolate! It's was really good! My friend lives nearby and invited us to have some dessert there. I really love the atmosphere, the couches next to the window was so cozy! The dessert was delicious! Would recommend it to anyone looking for cozy chill wine bar with some digestive dessert!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
332,3,"Went back with another couple to check out the new reopening. Â Really disappointed. Â The food is still amazing - lamb tar tar, fried oysters, the squid salad... we had more than half the menu and loved everything other then the burrata, which was somehow poorly executed and way too salty. Â So 5 stars there still.However, while of course this is small plates and an upscale joint, I get it, the portions are laughable. Â ""Smalls"" and ""mains"" are more or less the same size, barely allows for 4 people to share and the tab creeps up very quickly. Â And the price is $2-5 more than it should be for every single item. The artichokes? Literally 5 pieces. Â The cocktails were super disappointing too - way too sweet. Â Wine was fine, but we didn't love the suggestion from the bartender and there was only 1 American red on the whole menu. Â Odd.All in all...the small plates trend is pulled off way better at appropriate prices at Oleana, Little Donkey...save your wallet and go there instead.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
333,5,Spoke is a superb wine/small plates shop found right next to the famous Dave's Fresh Pasta. The wine list will surely pass most wine aficionado's scrupulous eye.Order the:Marinated Olives (out of this world)Duck Liver Mousse ( with green strawberries and scrumptious slightly burnt bread)Scallop Crudo Octopus (perfectly seasoned with a light garnish)I will be back again.,Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
334,5,"Definitely one of the most creative and delicious places in Somerville right now. I'm a pasta lover, and I appreciate Spoke's home-made pasta game. The casareccie (sp?!) was delicious. The mint and lemon paired perfectly with the tender veal. Other highlights were the cauliflower, tostada & halibut. The owner, Mary is super attentive, the bartenders make delicious drinks, and aren't stingy with the wine pours. I wish there was a grimier version of Spoke. Let's call it ""I done already Spoke witchu."" I imagine the bartenders yelling at me, drinking too much wine and being told to leave. After a couple of weeks pass I would sheepishly stick my head in the door, apologize and repeat my last offence. Thank you Spoke.",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
335,5,"We had a wonderful Birthday dinner! Our server described their food as thoughtful with incredible flavors and how perfect that statement was. The smoked butter bean dip was smooth lusciousness spread on grilled bread. The charcuterie plate, scallops and morel mushroom and ricotta ravioli were all amazing! We were going to skip dessert but our server surprised us with a birthday pot de creme, which was absolutely delicious! We highly recommend Spoke! The atmosphere, the people/servers and the food! Oh the food!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
336,5,"Loved my dinner at Spoke! Â The ambience is fantastic. Â Cozy, yes. Â But friendly and not at all oppressive to me. Â Loved our waitress! Â Superb service, lovely smile, and great advice.Their original cocktails are inspired. Â 'The Slip' was my favorite. Â Strong flavors that seem like they should never be brought together but harmonize perfectly in your glass.Small plates. Â We ended up getting three each. Â The favorite plate for us was the cavatappi with duck, sunchokes, caramelized onions, and robiolo.Dessert was pretty amazing. Â Frozen chocolate ganache with marigold ice cream and a whipped caramel mousse.I'll be going back!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
337,5,"I had a delicious meal here on Saturday evening. The place is small- maybe fifteen tables- and was bustling. We were seated at high top tables in the back and didn't feel crowded at all. The service was great- thoughtful, informative and approachable.We had five dishes: the broccoli, fried oysters, crudo, scallops, and the ganache dessert. All of them were delicious, but the scallops (with squid ink and pomme pure) were my favorite.Highly recommend!",Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
338,4,Service was excellent. The mezze plate was the bomb.com. Who knew a tiny spread made of beets could make someone so happy?! Definitely coming back. We also got tiny dessert bites even though we only ordered the mezze. Nice touch. Chocolate and peanut butter morsels are always welcome.,Spoke Wine Bar,"89 Holland St Somerville, MA 02144"
